"","GSM432030","GSM432031","GSM432032","GSM432033","GSM432034","GSM432209","GSM432210","GSM432211","GSM432212","GSM432213","GSM432241","GSM432231","GSM432232","GSM432233","GSM432260","GSM432261","GSM432393","GSM432394","GSM432395","GSM432396","GSM432397","GSM432398","GSM432399","GSM432400","GSM432414","GSM432415","GSM432416"
"228275_at",9.41990599177999,9.4670728638914,9.44561489704377,9.42313393444872,9.35084335035665,9.67592117121694,9.85667311417769,9.76700910727075,10.1140185009804,9.68515095536077,9.52727022107943,9.65646557346071,9.13241203448898,9.53274039773298,9.18854054502409,9.08169186438414,9.18699569316495,9.12820421783722,9.4907259990192,9.4094848892321,9.29523511894453,9.27153469377923,9.19851499358111,9.36743629826526,9.20272215598974,9.5152493014988,9.64435124091078
"213964_x_at",5.19226265239432,5.05981329461697,5.03555175702702,4.90562086738991,4.95639337873519,5.0000988255217,5.19651859779932,4.71277516576819,5.14218218190112,5.20833574087849,4.95421907023145,4.60690411059662,4.6610055545354,5.29935190141063,5.12235005830887,4.55964620112642,4.77335047760277,4.76509790782586,5.30980745949952,4.97492764931021,4.83197604457067,4.68998234418205,4.87107252197829,4.85433783402749,4.65958730855545,4.71647731487178,4.71145123168996
"231036_at",7.59588006725669,7.82997987753949,7.74363231360296,7.62368637545814,7.62368637545814,7.27050756479381,7.44892869867179,7.52820794068174,7.24376173121075,7.35702828647469,7.80181708668558,7.67466935658255,7.48073493166739,7.47920847575769,7.67651103588975,7.67324266331634,7.79735425902072,7.8542858276811,7.92238857665648,7.83320867742104,7.79755113832089,7.50782290969333,7.42385460184368,7.44717877492313,7.66400083054347,7.55030617272048,7.55814384001225
"242521_at",6.9969273667666,7.28935069659364,6.81128965889513,7.0521447936337,6.84186861502159,6.95417319889923,7.25258977786075,7.33518790468465,7.16165813271187,6.76206227377847,7.14225202651438,7.07436251923943,7.23508025631296,7.15953066678176,7.01359603157086,7.6027502767006,7.36832348170437,7.37531776087275,6.97461465678953,6.97970353248683,6.99563974430933,7.20312620845057,6.97707174525786,7.14864224349125,7.68113232297701,7.65704580760796,7.90747763320729
"231819_at",6.98721468391485,7.15907780270338,7.16512466158051,7.4343264372299,7.26621014805582,7.44783083953683,7.56717989078452,7.66648197036659,7.67030484904471,7.19002060697834,7.05216352972384,6.89448346717361,7.08088386365069,7.29345570768321,7.20619971330511,6.6593987122283,7.07703018812938,7.3762421409846,7.12248186648356,6.81698070806669,6.81532745958037,7.03808862960399,7.24221528930365,7.25253956566741,7.99704598852597,7.38029865627277,7.62179155063853
"227554_at",7.9910911487187,8.31175178129681,7.93776518338592,7.69475853444199,7.46665269585272,7.44006635817987,7.76593474598505,7.74773800563711,7.58129351291809,7.41700562179351,8.00532523074645,7.78180389586218,7.8210517176485,7.79610639085088,7.94923597969413,8.02749951038119,7.7968479997683,8.08573355056062,7.7829949300243,7.76423083509124,7.94145073143448,7.77596482628132,7.85956648333683,7.55207449911717,7.72508120403888,7.63515620154017,7.4749552819187
"241035_s_at",6.40608807562263,6.85418201930876,6.66922085797028,6.28401783305077,6.17689675353158,5.87324673079754,6.53661834664522,6.4475420128166,5.70443391568794,6.23013314616296,7.06066884334489,6.40608807562263,6.34421412355687,6.34754161288291,6.49661824146832,6.93600968630785,6.57903259727098,6.57281977280767,6.52523190190156,6.61497461809287,6.47081253079097,6.54247985749176,6.28029438252954,6.00128195467924,6.20379752364576,6.25876646268682,6.47292098961297
"231483_at",8.07805642013168,8.02079433991474,8.17586504527144,8.07813319519234,8.10616622492108,8.16708861716815,7.98177104540046,7.7488653053632,7.69464687259465,8.13792259409116,7.97783741006166,8.0540422733152,7.99666875994463,8.0414050381538,8.01598602110755,7.41968104356253,7.49979873356509,7.2671136739023,8.01975544120189,8.04054835443663,7.97152117999038,8.22886193682542,8.40087004691658,8.41354824596127,7.73871663723788,7.60441620655076,7.50560250082792
"238103_at",5.9498391505139,5.88906385901328,6.04699014967596,6.08388299075198,6.2841321224349,6.25434185247067,7.02718855163444,7.08551016038284,7.16623322966968,6.14108414926927,6.26013952002897,6.11480221270637,6.37413082757895,6.58478905595817,6.13673408435114,6.15566688526756,6.76129039477648,6.43397914119555,5.48009036952725,5.71430090672214,5.57157478213184,6.04189892603153,6.25053272970334,6.37249718796995,7.01494775385321,7.05512780461469,7.08431019541646
"242253_at",6.09032150671775,5.94250043270618,5.8875812577674,5.92308329570075,5.54752630715896,5.46075753991844,5.4587785495506,5.72281806550096,5.55046286455317,5.47541536593493,5.9674217703772,6.04819697224089,5.8848246353973,5.66588557522882,5.88391017690046,6.03630024527074,5.9218578686607,6.03366713050312,6.00974898963059,6.00806136940784,6.04439534371116,5.98326822029518,5.60140887598053,5.67924321355427,5.57865109227103,5.52979608392266,5.56050086345743
"228773_at",8.64438368698914,8.84630612267146,8.87694476927324,8.94143375593818,8.95408720566018,9.11764430246502,8.81012736415223,8.79372377643283,8.77997031475168,8.80051993511759,8.65451606581616,8.8737094193245,8.62915441896689,8.96614511752746,8.96270216036234,8.71866367569207,8.6539595652951,8.58452117805048,8.60014914442429,8.60194990347867,8.55339293444379,9.00781733007885,9.04621206797205,9.1053990717574,8.53094066698052,8.68171655770937,8.62185173061338
"1561228_at",7.25167415868819,7.39718420021405,7.09586352081541,6.91309191430962,6.84259540896461,6.74244644039717,6.87340752848611,6.95269445067228,6.85200001331135,6.95585552263337,7.64303259952756,7.24959401848455,7.36196612145782,7.3000271315757,7.15663261051413,7.47307674566412,7.34388927927307,7.43087652779467,7.13925891112905,7.16334496125441,7.42498408522116,7.16334496125441,7.07256177471305,6.94921963467381,7.08938543183538,6.98239321779888,6.86966935313662
"230710_at",9.52122445986575,9.50663260722224,9.42165983306887,8.87679367742306,8.83430118581859,9.16415055510101,8.38899726881814,8.56885762396583,8.3190580354593,9.56597148213016,9.38024690753963,9.25697972815723,8.72716089443298,8.72023249958975,9.02895705011593,7.79225424768627,8.30097243046903,8.30881578703397,9.29425672405248,9.50709885495357,9.46985499882256,9.17849498453884,9.0883447346854,9.11245200328222,8.39406585267318,8.50200526882161,8.6090390148179
"239407_at",6.11830536001588,6.02137681487037,6.0770502129006,5.83373741267843,5.66017425735189,5.65871561386427,5.91637636210195,5.61336414162854,5.54986154543146,6.02146514757307,5.82233345614022,5.82965124188146,5.72551994129086,5.89174052908857,5.73008146289019,5.96131504847055,5.68007651973279,6.00421688056062,5.7829332848093,6.27352757612536,5.89205499289651,5.76621938059286,5.50052039704511,5.40819281825773,6.10490807785984,6.1864545907644,5.83373741267843
"228643_at",4.14551219210006,4.9836733004054,4.64115206898246,4.39326031177759,4.23922984602232,4.00740951842613,4.46429233221809,4.2891210043435,4.32698852399507,4.54711197144273,4.54032810340864,4.18022400182071,3.97048046794519,3.97721890934558,4.49635460373632,4.22003367326006,4.29400869161286,4.31543453616376,4.41316987080575,4.42734850973409,4.40311395864169,4.11130042776522,4.1001094220758,4.10108573642892,4.22363960068638,4.27253646952715,4.4744708793425
"1556796_at",8.12558975978938,8.21623181685677,8.36890986386208,7.9314876011878,8.00993447890026,7.63689294541948,7.75605470708349,7.91164433340426,7.81436626246493,7.83967439419361,8.52147703035685,8.15767599992929,8.05153527660309,8.00255750269453,7.85007623139495,8.47638824607373,8.23358930255714,8.27295389544531,8.2042496194299,8.10729242991267,8.18029031069264,8.03077294072717,7.82900737226287,7.9446980531641,8.03077294072717,7.85844049297085,7.86254120998518
"227765_at",9.36693239110314,9.52012544587794,9.36332756719713,9.16571984682849,9.10496699635237,9.05437789381035,9.27252230210773,9.18158420843764,9.27912292847252,9.35493626561006,9.30523202116495,9.44391765197937,8.91875516640915,8.95747931171581,9.08480099770007,8.51019229714629,8.7573545650726,8.75171456131216,9.29368320772747,9.42507328434441,9.26312388424489,9.10898639133258,9.07589733026141,9.24086775245989,8.82176076505526,8.89575919366019,9.16336148275898
"237899_at",8.25911129530592,8.33833673764827,8.16450370540757,8.12367482637925,7.76886715674959,7.86243406623048,7.75389661509504,8.12367482637925,7.61412347594861,7.85906725481827,8.42592748028606,8.20906139063561,8.46270389740756,8.18387964187145,8.10141395600446,8.65656778145184,8.11860054391399,8.5139875334516,8.26846201688294,8.47170604199,8.24092093112411,8.14359714661004,7.74308868008881,7.79652045111944,7.9394260248829,8.00551069995313,7.99721165639717
"242005_at",6.83950170895175,6.96527814633309,6.52453128191906,6.02744211865518,6.01847171311251,6.16690210817573,6.04296031079224,6.19452613020251,6.20192649059249,6.35513011190435,6.55103967106244,6.43962201226242,6.02644815549607,5.90182283476021,5.79478272593186,6.24030833929864,6.27508765435743,6.23614901731029,6.70972694472479,6.97575693577332,6.83935024052508,6.74408966154944,6.00774575614134,6.65884962614521,6.21383772500596,6.16439881798185,6.51340969605559
"1562011_at",5.65484523452509,5.83246197492174,5.43629049210539,5.33176713194886,5.09193304178654,5.24995743488959,5.1222930066659,5.54621132084717,5.02172074850364,5.12996689110413,5.38693919970001,5.42991081756294,5.66192296016709,5.62748309332634,5.30688505371493,5.92381118960911,5.41130909136083,5.86724826077645,5.41130909136083,5.5044887875944,5.50018895294318,5.41822179355714,5.15178173280063,5.1099546259791,5.48415901023156,5.44820538783056,5.23686181317232
"233590_at",6.93879109623701,7.27403166521751,6.91926967566719,6.90899696553494,6.74508596187795,6.49921291988515,6.77219020565175,6.84536322405465,6.69705564735909,6.83006026499457,7.19361441023636,7.0331011521,6.95046702467345,7.32290870213829,7.11179999916627,7.07098158065845,7.05505262277375,7.32873940955207,7.09928218751818,7.09205716685427,7.18680586088553,7.0192927061457,6.81726469788193,6.78212093899039,7.142625170647,6.8888736376283,6.68146695970114
"233135_at",7.55845799436633,7.45670683827763,7.33757232237894,7.45779848653665,7.25037042291449,6.91655243493598,7.30763340812596,7.16902809070288,6.96279980727523,7.21524918019402,7.45069154395562,7.4676377823976,7.28296072416162,7.54330273825317,7.46045118217199,7.75284535696118,7.31926306052979,7.53826196051279,7.33121344817387,7.5212305643225,7.54638795075946,7.22413641484091,7.13502782104042,7.10049064007362,7.10434571988185,7.09286820183955,7.03000022753814
"227332_at",7.6280151681421,7.74895673516575,7.74893579427069,7.76517594003982,7.67274663224657,7.70601889120143,7.36317010317581,7.43950543100222,7.28692588092599,7.66089662365894,7.67680795691865,7.7674999690767,7.62491587714817,7.50267943973983,7.68775278177599,7.02423245780211,7.32413048104734,7.1600252282797,7.74353053200704,7.56112408750219,7.48218109264573,7.62976620389531,7.67190350680646,7.56150547738197,7.22682491955965,7.45050278660476,7.30163916820663
"231022_at",9.27252893428619,9.39420696835646,9.46123908401886,9.55138509473161,9.66494242042418,9.6340615920997,9.94301499302354,10.0651922698435,9.91884618106413,9.45895467817605,9.4617133825129,9.54163914135436,9.43129919755358,9.56709606468009,9.48842253829768,9.63805928514891,9.8814069881315,9.79297746136383,9.57249028127189,9.5165872720836,9.45029457075864,9.56761946316067,9.61446605453737,9.46815831399229,10.0502339726777,9.93734829179001,9.99129756562558
"238854_at",7.3124771740962,7.22885081287577,7.27510344856883,7.46565913548722,7.4941450748888,7.62890226261566,7.58687846463649,7.46652899074627,7.3054726872129,7.48308528252169,7.05101938020326,7.08050831372612,6.7032806545048,6.99530886261953,7.27459297099617,6.96879919810686,7.32368157096389,7.14814107595025,7.48562430569506,7.31558404424989,7.0401763787062,7.2247797354837,7.17907661882223,7.20742144873942,7.08285331363,7.0949862465035,7.22862864487586
"231233_at",7.81104568022749,7.86804032022986,7.56025464650657,7.18282021210797,7.43189829371126,7.46120133931621,7.19647707344637,7.34909149823304,7.20840408751475,7.3667187087103,7.46672913384127,7.70934867456389,7.3849793486182,7.25673970303641,7.45803746490828,6.84815329081776,6.92809652056751,6.92425348294394,7.68314009609591,7.54209978113951,7.54203472225548,7.25148833230901,7.22893764332384,7.17948359779333,7.14034238157278,7.20044150369697,7.13565955559209
"225640_at",9.72067723458844,9.68521575550658,9.70888135869475,9.38998302791509,9.3132173726713,9.40484418484474,9.686537779399,9.59633140015811,9.82362848198856,9.58109918654715,9.57328842641492,9.55699704253093,9.28478802630451,9.40347015433565,8.92680137315771,8.87991952194816,8.8312191860994,9.02007144060795,9.27746753732443,9.18179082487592,9.14900837618187,8.67867562784637,8.70062372418401,8.94241196258106,9.12555565562638,9.25855892413604,9.4941425277242
"239814_at",8.99517344428098,9.11791561939055,9.16575838555631,9.37960531154786,9.46010189112874,9.49684446056399,9.37744084107977,9.2901823311127,9.39413148997184,9.07931267682032,8.9779664818158,8.95330708823267,9.26282411568485,9.3384079664477,9.24518548466761,8.82758722296731,9.06100138804089,9.01902839695083,9.19287499329971,8.98295654738776,8.89535972706387,9.43044167150641,9.55095497821002,9.44348683822122,8.96687121719854,8.77615239462208,9.00267614878277
"217692_at",6.38004717046164,6.72162425108713,6.19610962215549,6.2178462351372,5.97779971089954,6.11186809339695,6.5544876302599,6.41721251870041,5.99182157507523,6.00735437626164,6.37017216008493,6.02892268161444,6.59556778757541,6.39362106549016,6.08248613251798,6.96364741415873,6.33758833647795,6.5555745236302,5.96624355366459,6.26107626971931,6.20195252032236,6.22392570063675,6.09019774343353,5.97860934359613,6.24548636917252,6.12193581652469,6.24548636917252
"1558481_s_at",7.59030761771758,7.46882514659296,7.40844133967368,7.10395736202221,6.90158021128357,6.88398779791554,7.366041801851,7.27651495147162,6.75964542742829,7.02219899218731,7.5186398877656,7.19452358736019,7.51802911159101,7.53268405438884,7.35162707715936,7.72985586512886,7.23232351130476,7.3735119178012,7.38380605117274,7.34096715629035,7.21605818213666,7.31181289186682,6.81501177087563,6.96082246701804,7.06932227387554,6.95351282878611,7.30255226172943
"232605_s_at",5.74034065195221,5.90508755404445,5.92733210639124,5.85058605511935,5.83982061704308,5.47424567914352,5.50477676592863,5.52948314521701,5.54388830284443,5.46419588061064,5.80012658694757,5.83899404473374,5.7963934770471,5.91780595529771,5.75275841668712,6.0972756094988,5.71617239491471,5.99946094316935,6.02337612831444,5.93338313321484,6.12962152163379,5.67159917539784,5.81648719263474,5.82307720738231,5.58752833959676,5.62938715967886,5.2691936836391
"1569372_at",7.71077103369597,7.71679547029704,7.57007941675924,7.47388402292525,7.54493077199048,7.18083589467946,7.52026531119909,7.53450788444203,7.21409805318554,7.47958359851624,7.83599075733938,7.69885375110853,7.54054725707921,7.63361711883367,7.87788457120766,7.84254333460914,8.06645723979027,8.0790772989847,7.7096343011372,7.85983727094474,7.67343791141432,7.62191672516772,7.20014555232582,7.28449151902296,7.36787091783217,7.35361647378435,7.2485614895666
"231440_at",7.83365800243112,7.99221059948232,7.91659109817978,7.79220682949723,7.54606780512199,7.35193502822256,7.52830221978479,7.65892094836207,7.37618292665228,7.24618618888071,7.97054887373842,7.79094920590531,7.84730771407077,7.68489921098833,7.63572056044954,7.86248773065592,7.78180389586218,7.9027454076765,7.91792618985073,7.98524678426779,7.93956162311076,7.68489921098833,7.54561414583919,7.53785193682526,7.44565864243477,7.49536363298479,7.3099585017798
"225951_s_at",9.73117684682609,9.776436137386,9.74053529584713,10.1487870717048,10.1719530375847,10.2843241147906,10.3894232129113,10.4246049349823,10.7114189596574,9.95589775011374,9.80376213573049,9.7952030764541,10.0036210457737,9.96785754453195,10.015995878876,9.85786714425299,10.2623751147421,9.97472113820347,9.95199844259976,9.89580745619565,9.82199828497335,10.167050466667,10.3151056319826,10.196245921387,10.1883092552427,10.2799803412994,10.4715361739271
"1559655_at",5.37201679098982,5.31476965868208,5.10795025619489,5.02019851055548,4.88821752146724,4.59630335463171,4.69580563854389,4.98171331439432,4.78120633912742,4.79662343548845,5.20957805543254,5.10655701850872,4.9993411082955,5.14391366532926,4.89141346255232,5.38802303415585,5.0079115174406,5.29105502842034,5.03163758007699,5.01837162169158,5.22399796069557,4.92652574340293,4.77954224194445,4.87414466392983,4.94308328680828,4.93330491226136,4.65708828347869
"1563629_a_at",7.44414641419124,7.51366353420076,7.34203483545515,6.94652096427197,6.78010464172683,6.51179462480109,6.54913638860073,6.71440213413839,6.29720543681368,7.29967128372732,7.33595876594314,7.12553146379692,6.99303878285644,6.51281046845673,6.84216565189508,7.1492396340114,6.72962117544624,6.79978939150418,7.15431529442056,7.59086412302438,7.54989430709699,7.45519565306421,7.35351626401688,7.19683374710005,7.07826513729504,6.99424108383338,6.99031976569386
